"id";"cust_type";"first_name";"last_name";"ssn";"gender";"dob";"pref_market";"pref_share"
3165;"Active";"Hana";"Spinosa";"123-99-7479";"M";1955-12-24;"Y";"Y"
3166;"Closed";"Chisom";"Corrin";"123-99-7479";"M";;"Y";"Y"
3167;"Active";"Trish";"Saladin";"123-99-7479";"M";;"Y";"Y"
3168;"Active";"Noemi";"Pin";"123-99-7479";"M";1989-11-27;"Y";"Y"
3169;"Active";"Busboom";"Jacqulyn";"123-99-7479";"M";1950-06-08;"Y";"Y"
3170;"Active";"Garfield";"Wuitschick";"123-99-7479";"M";1978-12-15;"Y";"Y"
3171;"Active";"Bridgett";"Shiley";"123-99-7479";"M";1949-02-16;"Y";"Y"
3172;"Active";"Gebhardt";"Jeanice";"123-99-7479";"M";1933-04-21;"Y";"Y"
3173;"Active";"Arline";"Arcangel";"123-99-7479";"M";1999-01-09;"Y";"Y"
3174;"Active";"Gibbard";"Keren";"123-99-7479";"M";1999-10-11;"Y";"Y"
3175;"Active";"Fernanda";"Biasi";"123-99-7479";"M";1935-09-09;"Y";"Y"
3176;"Active";"Kina";"Kraynak";"123-99-7479";"M";1976-03-08;"Y";"Y"
3177;"Closed";"Totherow";"Trish";"123-99-7479";"M";1994-10-19;"Y";"Y"
3178;"Active";"Rial";"Versie";"123-99-7479";"M";1945-03-18;"Y";"Y"
3179;"Active";"Fidelia";"Fenstermacher";"123-99-7479";"M";1961-02-25;"Y";"Y"
3180;"Active";"Hastert";"Terrell";"123-99-7479";"M";;"Y";"Y"
3181;"Active";"Donna";"Claiborne";"123-99-7479";"F";1980-10-18;"Y";"Y"
3182;"Active";"SYSTEM";"MIGRATION";"123-99-7479";"M";1943-03-21;"Y";"Y"
3183;"Closed";"Studer";"Fritz";"123-99-7479";"M";1960-07-04;"Y";"Y"
3184;"Active";"Alfonzo";"Fabros";"123-99-7479";"M";1948-08-06;"Y";"Y"
3185;"Active";"Curt";"Russman";"123-99-7479";"M";1980-06-12;"Y";"Y"
3186;"Active";"Batchelder";"Herminia";"123-99-7479";"M";;"Y";"Y"
3187;"Active";"Barry";"Shimer";"123-99-7479";"M";;"Y";"Y"
3188;"Active";"Hipp";"Dolly";"123-99-7479";"M";1934-11-12;"Y";"Y"
3189;"Active";"Suk";"Langman";"123-99-7479";"M";1944-07-02;"Y";"Y"
3190;"Active";"Sannella";"Julia";"123-99-7479";"F";1966-01-21;"Y";"Y"
3191;"Prospect";"Rippey";"Laverne";"123-99-7479";"M";;"Y";"Y"
3192;"Active";"Czarnota";"Ellena";"123-99-7479";"M";1938-06-19;"Y";"Y"
3193;"Active";"Evia";"Silagy";"123-99-7479";"M";1936-02-29;"Y";"Y"
3194;"Closed";"Riddock";"Lasandra";"123-99-7479";"M";;"Y";"Y"
3195;"Active";"Granville";"Rorabaugh";"123-99-7479";"M";1986-05-03;"Y";"Y"
3196;"Active";"Countee";"Leonore";"123-99-7479";"M";;"Y";"Y"
3197;"Active";"Balerio";"Ileen";"123-99-7479";"M";;"Y";"Y"
3198;"Prospect";"SYSTEM";"MIGRATION";"123-99-7479";"M";1995-07-24;"Y";"Y"
3199;"Prospect";"Erwin";"Bonura";"123-99-7479";"M";1996-10-13;"Y";"Y"
3200;"Active";"SYSTEM";"MIGRATION";"123-99-7479";"M";1994-11-02;"Y";"Y"
3201;"Active";"Stakelin";"Ross";"123-99-7479";"M";1940-07-12;"Y";"Y"
3202;"Closed";"Nathe";"Ollie";"123-99-7479";"M";1947-08-27;"Y";"Y"
3203;"Closed";"SYSTEM";"MIGRATION";"123-99-7479";"M";;"Y";"Y"
3204;"Active";"Skillings";"Brendon";"123-99-7479";"M";1957-04-07;"Y";"Y"
3205;"Active";"Evie";"Grief";"123-99-7479";"M";;"Y";"Y"
3206;"Active";"Solymani";"Lili";"123-99-7479";"M";1987-12-20;"Y";"Y"
3207;"Prospect";"Sara";"Trojan";"123-99-7479";"F";1962-10-22;"Y";"Y"
3208;"Active";"Dorine";"Orouke";"123-99-7479";"M";1974-08-26;"Y";"Y"
3209;"Prospect";"Zielonka";"Sherell";"123-99-7479";"M";1959-09-14;"Y";"Y"
3210;"Active";"Elza";"McCamey";"123-99-7479";"M";;"Y";"Y"
3211;"Active";"Lembrick";"Rhiannon";"123-99-7479";"M";1996-08-10;"Y";"Y"
3212;"Active";"Ellerman";"Kendall";"123-99-7479";"M";;"Y";"Y"
3213;"Active";"Broxton";"Charlena";"123-99-7479";"M";;"Y";"Y"
3214;"Prospect";"Cutshall";"Harland";"123-99-7479";"M";1988-07-09;"Y";"Y"
3215;"Active";"Malika";"Arcano";"123-99-7479";"M";1975-11-26;"Y";"Y"
3216;"Active";"Boards";"Ronna";"123-99-7479";"M";2005-09-14;"Y";"Y"
3217;"Prospect";"Serge";"Rina";"123-99-7479";"M";1967-06-11;"Y";"Y"
3218;"Active";"Dauria";"Magdalena";"123-99-7479";"M";1964-12-16;"Y";"Y"
3219;"Active";"Janice";"Kesby";"123-99-7479";"F";1958-01-13;"Y";"Y"
3220;"Active";"Dolton";"Maurice";"123-99-7479";"M";;"Y";"Y"
3221;"Active";"Marzigliano";"Virgilio";"123-99-7479";"M";;"Y";"Y"
3222;"Prospect";"Krejci";"Edmund";"123-99-7479";"M";1980-08-08;"Y";"Y"
3223;"Active";"Criblez";"Arcelia";"123-99-7479";"M";1963-12-28;"Y";"Y"
3224;"Active";"Seese";"Floria";"123-99-7479";"M";;"Y";"Y"
3225;"Active";"Hedwig";"Bolich";"123-99-7479";"M";1963-11-11;"Y";"Y"
3226;"Active";"Nodarse";"Cheryll";"123-99-7479";"M";1967-10-26;"Y";"Y"
3227;"Active";"Cypress";"Alexander";"123-99-7479";"M";;"Y";"Y"
3228;"Active";"Colette";"Guerrette";"123-99-7479";"M";2000-09-08;"Y";"Y"
3229;"Active";"Benedict";"Mokler";"123-99-7479";"M";1959-01-21;"Y";"Y"
3230;"Active";"Tapaha";"Tonya";"123-99-7479";"F";1965-08-02;"Y";"Y"
3231;"Prospect";"Casimira";"Largen";"123-99-7479";"M";1997-10-04;"Y";"Y"
3232;"Closed";"Vanclief";"Many";"123-99-7479";"M";1979-03-08;"Y";"Y"
3233;"Active";"Mozo";"Kasie";"123-99-7479";"M";1968-08-31;"Y";"Y"
3234;"Active";"Isa";"Skjei";"123-99-7479";"M";;"Y";"Y"
3235;"Closed";"Karissa";"Applewhite";"123-99-7479";"M";1983-05-30;"Y";"Y"
3236;"Active";"Thurstonson";"Jacinda";"123-99-7479";"M";1959-03-04;"Y";"Y"
3237;"Active";"Venzke";"Britni";"123-99-7479";"M";;"Y";"Y"
3238;"Active";"Bawden";"Carleen";"123-99-7479";"M";1934-12-01;"Y";"Y"
3239;"Active";"Tammo";"Dodie";"123-99-7479";"M";1951-03-30;"Y";"Y"
3240;"Active";"Phyliss";"Mespelt";"123-99-7479";"M";1979-04-12;"Y";"Y"
3241;"Active";"Genia";"McWherter";"123-99-7479";"M";1989-01-11;"Y";"Y"
3242;"Active";"Gayle";"Feinen";"123-99-7479";"M";1935-07-08;"Y";"Y"
3243;"Prospect";"Lauderman";"Clorinda";"123-99-7479";"M";1977-01-06;"Y";"Y"
3244;"Active";"Banco";"Kip";"123-99-7479";"M";1967-05-10;"Y";"Y"
3245;"Prospect";"Addis";"Enda";"123-99-7479";"M";2006-01-21;"Y";"Y"
3246;"Prospect";"SYSTEM";"MIGRATION";"123-99-7479";"M";1993-03-17;"Y";"Y"
3247;"Active";"Pedregon";"Clifton";"123-99-7479";"M";;"Y";"Y"
3248;"Active";"Putz";"Lionel";"123-99-7479";"M";1979-08-22;"Y";"Y"
3249;"Closed";"Reindel";"Mallory";"123-99-7479";"M";1935-12-23;"Y";"Y"
3250;"Prospect";"McGrotty";"Katelyn";"123-99-7479";"M";1967-06-16;"Y";"Y"
3251;"Active";"Geoffrey";"Tolin";"123-99-7479";"M";1960-04-16;"Y";"Y"
3252;"Active";"Yasmin";"Abaunza";"123-99-7479";"M";;"Y";"Y"
3253;"Active";"Luckenbaugh";"Annita";"123-99-7479";"M";2002-05-06;"Y";"Y"
3254;"Active";"Raffone";"Angelica";"123-99-7479";"M";1987-06-14;"Y";"Y"
3255;"Active";"Trowers";"Bernita";"123-99-7479";"M";1953-04-20;"Y";"Y"
3256;"Active";"Nestle";"Rodrigo";"123-99-7479";"M";1952-02-01;"Y";"Y"
3257;"Active";"SYSTEM";"MIGRATION";"123-99-7479";"M";1975-02-24;"Y";"Y"
3258;"Active";"Cauthron";"Lesia";"123-99-7479";"M";1988-04-29;"Y";"Y"
3259;"Active";"Nathanael";"Dearden";"123-99-7479";"M";1978-06-24;"Y";"Y"
3260;"Active";"Veola";"Mizrahi";"123-99-7479";"M";;"Y";"Y"
3261;"Active";"Bilagody";"Karie";"123-99-7479";"M";1998-08-29;"Y";"Y"
3262;"Active";"Rumphol";"Rashad";"123-99-7479";"M";1953-12-21;"Y";"Y"
3263;"Closed";"Bending";"Anamaria";"123-99-7479";"M";2005-12-12;"Y";"Y"
3264;"Active";"Jerdon";"Ashlea";"123-99-7479";"M";1952-06-10;"Y";"Y"
3265;"Active";"Magee";"Estelle";"123-99-7479";"M";2002-03-01;"Y";"Y"
3266;"Active";"Roundy";"Neal";"123-99-7479";"M";1985-07-08;"Y";"Y"
3267;"Active";"Weedon";"Antonetta";"123-99-7479";"M";;"Y";"Y"
3268;"Active";"Hendrixson";"Florine";"123-99-7479";"M";1992-02-05;"Y";"Y"
3269;"Active";"Virgen";"Munster";"123-99-7479";"M";1970-01-28;"Y";"Y"
3270;"Active";"Santorelli";"Rosario";"123-99-7479";"M";1991-10-07;"Y";"Y"
3271;"Active";"Lucius";"Dunaway";"123-99-7479";"M";1995-10-12;"Y";"Y"
3272;"Active";"Sarette";"Danielle";"123-99-7479";"F";;"Y";"Y"
3273;"Active";"Pittsley";"Ka";"123-99-7479";"M";1934-08-29;"Y";"Y"
3274;"Closed";"Chelsie";"Grabarczyk";"123-99-7479";"M";1968-12-10;"Y";"Y"
3275;"Prospect";"Lon";"Rillera";"123-99-7479";"M";1982-11-03;"Y";"Y"
3276;"Active";"Kerin";"Manuel";"123-99-7479";"M";1965-12-16;"Y";"Y"
3277;"Active";"McDermond";"Kathleen";"123-99-7479";"F";1998-06-22;"Y";"Y"
3278;"Active";"Rhona";"Schwarts";"123-99-7479";"M";1947-11-12;"Y";"Y"
3279;"Active";"Arrick";"Eddy";"123-99-7479";"M";1969-11-05;"Y";"Y"
3280;"Active";"Woodle";"Bobbie";"123-99-7479";"F";1989-02-19;"Y";"Y"
3281;"Closed";"Nafziger";"Jame";"123-99-7479";"M";1961-04-08;"Y";"Y"
3282;"Active";"Fallin";"Audra";"123-99-7479";"M";1976-08-07;"Y";"Y"
3283;"Active";"McChristion";"Antonio";"123-99-7479";"M";1936-01-28;"Y";"Y"
3284;"Active";"Jerald";"Blazich";"123-99-7479";"M";1972-01-08;"Y";"Y"
3285;"Active";"Galioto";"Judy";"123-99-7479";"F";1952-02-10;"Y";"Y"
3286;"Active";"Jovan";"Sadbury";"123-99-7479";"M";1940-07-09;"Y";"Y"
3287;"Active";"Pomerance";"Mireya";"123-99-7479";"M";1984-11-24;"Y";"Y"
3288;"Closed";"Art";"Pugsley";"123-99-7479";"M";1942-06-01;"Y";"Y"
3289;"Closed";"Julieann";"Magwire";"123-99-7479";"M";1961-02-02;"Y";"Y"
3290;"Active";"Onusko";"Beckie";"123-99-7479";"M";1980-01-08;"Y";"Y"
3291;"Active";"Vasiloff";"Cinderella";"123-99-7479";"M";1935-08-03;"Y";"Y"
3292;"Prospect";"Beltram";"Gavin";"123-99-7479";"M";2001-03-31;"Y";"Y"
3293;"Active";"SYSTEM";"MIGRATION";"123-99-7479";"M";1996-08-31;"Y";"Y"
3294;"Active";"Chall";"Hipolito";"123-99-7479";"M";1957-05-20;"Y";"Y"
3295;"Active";"Cadavid";"Adam";"123-99-7479";"M";1962-02-09;"Y";"Y"
3296;"Prospect";"Letha";"Barna";"123-99-7479";"M";1962-05-28;"Y";"Y"
3297;"Prospect";"Ilana";"Riedinger";"123-99-7479";"M";1939-03-02;"Y";"Y"
3298;"Active";"Roper";"Gretta";"123-99-7479";"M";1984-04-13;"Y";"Y"
3299;"Active";"Blockmon";"Allyn";"123-99-7479";"M";1957-10-06;"Y";"Y"
3300;"Prospect";"Naida";"Semmler";"123-99-7479";"M";1983-04-30;"Y";"Y"
3301;"Active";"Rosecrans";"Elizabet";"123-99-7479";"M";1986-10-10;"Y";"Y"
3302;"Active";"Caez";"Norah";"123-99-7479";"M";1975-05-11;"Y";"Y"
3303;"Active";"Suk";"Body";"123-99-7479";"M";1938-02-08;"Y";"Y"
3304;"Active";"Varnell";"Cira";"123-99-7479";"M";1972-02-28;"Y";"Y"
3305;"Active";"Cristen";"Assante";"123-99-7479";"M";1938-07-27;"Y";"Y"
3306;"Active";"Kelsi";"Halstead";"123-99-7479";"M";1991-10-14;"Y";"Y"
3307;"Prospect";"Lents";"Loni";"123-99-7479";"M";1960-10-28;"Y";"Y"
3308;"Active";"Augustine";"Vallance";"123-99-7479";"M";;"Y";"Y"
3309;"Prospect";"Jacks";"Fredia";"123-99-7479";"M";1979-11-14;"Y";"Y"
3310;"Closed";"Kirnon";"Shaneka";"123-99-7479";"M";;"Y";"Y"
3311;"Active";"Verona";"Bochat";"123-99-7479";"M";;"Y";"Y"
3312;"Prospect";"Sarra";"Kiera";"123-99-7479";"M";1982-02-02;"Y";"Y"
3313;"Active";"Taite";"Beth";"123-99-7479";"F";1970-06-10;"Y";"Y"
3314;"Closed";"Gorder";"Rosa";"123-99-7479";"F";1962-01-22;"Y";"Y"
3315;"Active";"Stemmerman";"Mavis";"123-99-7479";"M";1999-02-26;"Y";"Y"
3316;"Active";"Burch";"Rafael";"123-99-7479";"M";2002-06-21;"Y";"Y"
3317;"Active";"Ozane";"Kali";"123-99-7479";"M";;"Y";"Y"
3318;"Active";"Tandra";"Limke";"123-99-7479";"M";1947-12-08;"Y";"Y"
3319;"Active";"Behun";"Frank";"123-99-7479";"M";1951-08-15;"Y";"Y"
3320;"Active";"Phung";"Sakai";"123-99-7479";"M";;"Y";"Y"
3321;"Active";"Elli";"Hovanes";"123-99-7479";"M";1983-03-05;"Y";"Y"
3322;"Closed";"Borowiak";"Georgette";"123-99-7479";"M";1937-08-07;"Y";"Y"
3323;"Prospect";"Kellenberger";"Marylou";"123-99-7479";"M";1963-03-22;"Y";"Y"
3324;"Active";"SYSTEM";"MIGRATION";"123-99-7479";"M";1974-04-08;"Y";"Y"
3325;"Active";"Helfenstein";"Carlton";"123-99-7479";"M";1946-12-19;"Y";"Y"
3326;"Prospect";"Gordineer";"Lorie";"123-99-7479";"M";2006-01-19;"Y";"Y"
3327;"Closed";"Ruthanne";"Papik";"123-99-7479";"M";;"Y";"Y"
3328;"Active";"Shirley";"Destasio";"123-99-7479";"F";1942-01-28;"Y";"Y"
3329;"Prospect";"Meeder";"Cori";"123-99-7479";"M";1969-04-01;"Y";"Y"
3330;"Active";"Myrtice";"Alfaro";"123-99-7479";"M";1949-05-14;"Y";"Y"
3331;"Active";"Rickner";"Dovie";"123-99-7479";"M";;"Y";"Y"
3332;"Active";"Reita";"Moura";"123-99-7479";"M";1952-01-24;"Y";"Y"
3333;"Active";"Lobalbo";"Florance";"123-99-7479";"M";;"Y";"Y"
3334;"Active";"Anne";"Waldroup";"123-99-7479";"F";;"Y";"Y"
3335;"Active";"SYSTEM";"MIGRATION";"123-99-7479";"M";1936-11-07;"Y";"Y"
3336;"Active";"Grafe";"Lisabeth";"123-99-7479";"M";;"Y";"Y"
3337;"Active";"Lagesse";"Grisel";"123-99-7479";"M";;"Y";"Y"
3338;"Active";"Goldrup";"Ismael";"123-99-7479";"M";2001-12-20;"Y";"Y"
3339;"Active";"Phinney";"Fermin";"123-99-7479";"M";;"Y";"Y"
3340;"Active";"Sierra";"Laurange";"123-99-7479";"M";;"Y";"Y"
3341;"Active";"Abbey";"Yarrow";"123-99-7479";"M";1967-09-16;"Y";"Y"
3342;"Active";"Zoll";"Danyell";"123-99-7479";"M";;"Y";"Y"
3343;"Active";"Tinajero";"Sheila";"123-99-7479";"F";1967-09-02;"Y";"Y"
3344;"Prospect";"Kosareff";"Sharla";"123-99-7479";"M";1992-09-05;"Y";"Y"
3345;"Active";"Tanigawa";"Lou";"123-99-7479";"M";2003-02-12;"Y";"Y"
3346;"Prospect";"Jasmine";"Shih";"123-99-7479";"M";1955-09-16;"Y";"Y"
3347;"Closed";"Mitchusson";"Marline";"123-99-7479";"M";1961-05-17;"Y";"Y"
3348;"Prospect";"Hunsucker";"Senaida";"123-99-7479";"M";;"Y";"Y"
3349;"Prospect";"Forrest";"Posthuma";"123-99-7479";"M";2005-12-09;"Y";"Y"
3350;"Active";"Mary";"Garst";"123-99-7479";"F";1983-05-22;"Y";"Y"
3351;"Active";"Loschiavo";"Huey";"123-99-7479";"M";;"Y";"Y"
3352;"Active";"Britt";"Falha";"123-99-7479";"M";1940-03-23;"Y";"Y"
3353;"Active";"Aletha";"Albertini";"123-99-7479";"M";1951-11-04;"Y";"Y"
3354;"Active";"Babette";"Reynero";"123-99-7479";"M";1964-10-29;"Y";"Y"
3355;"Active";"Boris";"Carnighan";"123-99-7479";"M";1987-01-28;"Y";"Y"
3356;"Active";"Brentson";"Arlette";"123-99-7479";"M";;"Y";"Y"
3357;"Closed";"Munguia";"Sherise";"123-99-7479";"M";1946-03-26;"Y";"Y"
3358;"Active";"Veola";"Valenta";"123-99-7479";"M";1989-10-16;"Y";"Y"
3359;"Prospect";"Derizzio";"Olimpia";"123-99-7479";"M";1990-11-28;"Y";"Y"
3360;"Prospect";"Viola";"Kiffer";"123-99-7479";"F";1995-05-23;"Y";"Y"
3361;"Active";"Sorbello";"Noel";"123-99-7479";"M";1973-05-03;"Y";"Y"
3362;"Active";"Jinny";"Boulier";"123-99-7479";"M";1973-05-06;"Y";"Y"
3363;"Active";"Szymczak";"Von";"123-99-7479";"M";;"Y";"Y"
3364;"Active";"Lera";"Cua";"123-99-7479";"M";;"Y";"Y"
3365;"Active";"Pizer";"Leone";"123-99-7479";"M";;"Y";"Y"
3366;"Active";"Angelica";"Shulund";"123-99-7479";"M";1987-03-18;"Y";"Y"
3367;"Active";"Wisecarver";"Linsey";"123-99-7479";"M";1971-11-01;"Y";"Y"
3368;"Active";"Jamika";"Viscera";"123-99-7479";"M";1998-12-20;"Y";"Y"
3369;"Active";"Pedro";"Harada";"123-99-7479";"M";1989-12-17;"Y";"Y"
3370;"Active";"Uthe";"Nichol";"123-99-7479";"M";;"Y";"Y"
3371;"Active";"Pfannenstein";"Sonya";"123-99-7479";"M";2003-06-26;"Y";"Y"
3372;"Active";"Schwede";"Theresia";"123-99-7479";"M";1970-08-05;"Y";"Y"
3373;"Active";"Sypolt";"Kimberli";"123-99-7479";"M";1983-12-25;"Y";"Y"
3374;"Active";"Sona";"Loshbaugh";"123-99-7479";"M";1952-04-13;"Y";"Y"
3375;"Active";"Gavitt";"Lewis";"123-99-7479";"M";;"Y";"Y"
3376;"Active";"Kuzara";"Shaniqua";"123-99-7479";"M";2005-07-17;"Y";"Y"
3377;"Active";"Vranich";"Evelina";"123-99-7479";"M";1946-10-17;"Y";"Y"
3378;"Prospect";"Kanzenbach";"Rhoda";"123-99-7479";"M";1948-11-15;"Y";"Y"
3379;"Closed";"Mottram";"Deadra";"123-99-7479";"M";;"Y";"Y"
3380;"Active";"Rayne";"Allyson";"123-99-7479";"M";1990-01-18;"Y";"Y"
3381;"Active";"SYSTEM";"MIGRATION";"123-99-7479";"M";1980-05-25;"Y";"Y"
3382;"Closed";"Margene";"McCloud";"123-99-7479";"M";1993-03-01;"Y";"Y"
3383;"Prospect";"Puckett";"Darla";"123-99-7479";"M";1988-04-05;"Y";"Y"
3384;"Active";"Kennebeck";"Marisha";"123-99-7479";"M";1973-09-13;"Y";"Y"
3385;"Prospect";"Nita";"Foks";"123-99-7479";"M";2005-10-23;"Y";"Y"
3386;"Active";"Jacinda";"Sendro";"123-99-7479";"M";1952-04-23;"Y";"Y"
3387;"Active";"Mazzuca";"Asha";"123-99-7479";"M";1989-01-17;"Y";"Y"
3388;"Active";"Wiechmann";"Dorotha";"123-99-7479";"M";1945-07-19;"Y";"Y"
3389;"Active";"Odelia";"Loewer";"123-99-7479";"M";1968-07-22;"Y";"Y"
3390;"Closed";"Lavallee";"Lynna";"123-99-7479";"M";2003-05-13;"Y";"Y"
3391;"Prospect";"Stanforth";"Ben";"123-99-7479";"M";1984-11-11;"Y";"Y"
3392;"Active";"Dawn";"Dornbrook";"123-99-7479";"F";1985-08-16;"Y";"Y"
3393;"Active";"Marcy";"Nodarse";"123-99-7479";"M";1949-04-15;"Y";"Y"
3394;"Closed";"Carpinello";"Venita";"123-99-7479";"M";;"Y";"Y"
3395;"Active";"Frittz";"Hildegard";"123-99-7479";"M";1964-07-19;"Y";"Y"
3396;"Active";"Chi";"Fornaro";"123-99-7479";"M";1956-12-05;"Y";"Y"
3397;"Active";"Claretha";"Fennel";"123-99-7479";"M";1988-08-25;"Y";"Y"
3398;"Active";"Chehab";"Hoa";"123-99-7479";"M";1938-07-19;"Y";"Y"
3399;"Closed";"Hiroko";"Karley";"123-99-7479";"M";1943-05-08;"Y";"Y"
3400;"Active";"Annino";"Britany";"123-99-7479";"M";1952-10-15;"Y";"Y"
3401;"Active";"Margery";"Gunto";"123-99-7479";"M";1956-05-25;"Y";"Y"
3402;"Active";"Farquhar";"Irina";"123-99-7479";"M";1954-01-09;"Y";"Y"
3403;"Active";"Bluett";"Donald";"123-99-7479";"M";1995-03-15;"Y";"Y"
3404;"Closed";"Santoya";"Venita";"123-99-7479";"M";1955-12-18;"Y";"Y"
3405;"Active";"Boyce";"Heiser";"123-99-7479";"M";;"Y";"Y"
3406;"Prospect";"Anisa";"Rosada";"123-99-7479";"M";1972-07-19;"Y";"Y"
3407;"Active";"Theos";"Shannon";"123-99-7479";"F";1948-03-22;"Y";"Y"
3408;"Active";"Cicalese";"Randa";"123-99-7479";"M";1974-06-06;"Y";"Y"
3409;"Prospect";"Sunshine";"Callabrass";"123-99-7479";"M";1992-01-28;"Y";"Y"
3410;"Active";"Hildegarde";"Crompton";"123-99-7479";"M";1980-05-20;"Y";"Y"
3411;"Active";"Florene";"Hudalla";"123-99-7479";"M";1970-07-11;"Y";"Y"
3412;"Active";"Lashell";"Slaugenhaupt";"123-99-7479";"M";1999-03-10;"Y";"Y"
3413;"Prospect";"Terrell";"Suttles";"123-99-7479";"M";;"Y";"Y"
3414;"Active";"SYSTEM";"MIGRATION";"123-99-7479";"M";;"Y";"Y"
3415;"Active";"Dana";"Longley";"123-99-7479";"F";1960-12-13;"Y";"Y"
3416;"Active";"Zofia";"Heck";"123-99-7479";"M";1973-05-20;"Y";"Y"
3417;"Active";"Cholula";"Arlie";"123-99-7479";"M";1981-10-08;"Y";"Y"
3418;"Active";"Yuki";"Graziani";"123-99-7479";"M";1956-06-12;"Y";"Y"
3419;"Prospect";"Jerrell";"Lopardo";"123-99-7479";"M";1989-02-19;"Y";"Y"
3420;"Prospect";"Grosjean";"Margarito";"123-99-7479";"M";1942-04-08;"Y";"Y"
3421;"Active";"Hardegree";"Loyce";"123-99-7479";"M";1993-01-06;"Y";"Y"
3422;"Active";"Reither";"Cedrick";"123-99-7479";"M";1990-05-02;"Y";"Y"
3423;"Active";"Suellen";"Grando";"123-99-7479";"M";1973-02-05;"Y";"Y"
3424;"Active";"Gaiters";"Patrick";"123-99-7479";"M";1994-05-18;"Y";"Y"
3425;"Active";"Hoogendoorn";"Valeria";"123-99-7479";"M";1986-03-07;"Y";"Y"
3426;"Active";"Tash";"Lavina";"123-99-7479";"M";1970-01-30;"Y";"Y"
3427;"Active";"Averette";"Verla";"123-99-7479";"M";1940-05-04;"Y";"Y"
3428;"Active";"Dirth";"Laurie";"123-99-7479";"F";1938-08-26;"Y";"Y"
3429;"Closed";"Janiece";"Bonifer";"123-99-7479";"M";1958-07-01;"Y";"Y"
3430;"Active";"Lillie";"Eguizabal";"123-99-7479";"F";1960-12-19;"Y";"Y"
3431;"Active";"Gallusser";"Alden";"123-99-7479";"M";1939-02-05;"Y";"Y"
3432;"Active";"Von";"Kuchel";"123-99-7479";"M";1934-09-10;"Y";"Y"
3433;"Closed";"Nikia";"Folken";"123-99-7479";"M";;"Y";"Y"
3434;"Prospect";"Student";"Arielle";"123-99-7479";"M";1957-09-15;"Y";"Y"
3435;"Active";"Theurer";"Enid";"123-99-7479";"M";2000-02-14;"Y";"Y"
3436;"Active";"Ines";"Fendler";"123-99-7479";"M";1997-07-21;"Y";"Y"
3437;"Prospect";"Bowser";"Eldon";"123-99-7479";"M";;"Y";"Y"
3438;"Prospect";"Mahi";"Trudie";"123-99-7479";"M";1951-04-21;"Y";"Y"
3439;"Active";"Sprankle";"Maxie";"123-99-7479";"M";1939-09-20;"Y";"Y"
3440;"Closed";"Fon";"Cordell";"123-99-7479";"M";1989-06-17;"Y";"Y"
3441;"Active";"Valentin";"Signore";"123-99-7479";"M";1991-08-14;"Y";"Y"
3442;"Active";"Ashleigh";"Strieker";"123-99-7479";"M";1971-04-03;"Y";"Y"
3443;"Active";"Seahorn";"Margene";"123-99-7479";"M";;"Y";"Y"
3444;"Prospect";"Karen";"Dewing";"123-99-7479";"F";1970-01-21;"Y";"Y"
3445;"Active";"Abby";"Chevere";"123-99-7479";"M";;"Y";"Y"
3446;"Active";"Roccia";"Elfreda";"123-99-7479";"M";;"Y";"Y"
3447;"Active";"Leland";"Butremovic";"123-99-7479";"M";1988-07-30;"Y";"Y"
3448;"Active";"Hulda";"Critz";"123-99-7479";"M";1955-02-07;"Y";"Y"
3449;"Active";"Preisner";"Elaine";"123-99-7479";"F";1969-01-30;"Y";"Y"
3450;"Active";"Shub";"Clair";"123-99-7479";"M";1939-05-17;"Y";"Y"
3451;"Active";"Lydia";"Fewless";"123-99-7479";"F";1986-06-26;"Y";"Y"
3452;"Closed";"Gilbride";"Kittie";"123-99-7479";"M";;"Y";"Y"
3453;"Prospect";"Morgenthaler";"Denice";"123-99-7479";"M";2004-01-18;"Y";"Y"
3454;"Active";"Safer";"Ethan";"123-99-7479";"M";1947-07-20;"Y";"Y"
3455;"Prospect";"Ringgold";"Noma";"123-99-7479";"M";1954-08-19;"Y";"Y"
3456;"Active";"Tritz";"Merrilee";"123-99-7479";"M";1962-07-22;"Y";"Y"
3457;"Active";"Kenia";"Sugerak";"123-99-7479";"M";2003-02-27;"Y";"Y"
3458;"Closed";"Vanesa";"Keiper";"123-99-7479";"M";1970-01-28;"Y";"Y"
3459;"Closed";"SYSTEM";"MIGRATION";"123-99-7479";"M";1950-09-27;"Y";"Y"
3460;"Active";"Camellia";"Strebe";"123-99-7479";"M";1967-05-22;"Y";"Y"
3461;"Active";"Csuhta";"Rolanda";"123-99-7479";"M";;"Y";"Y"
3462;"Active";"SYSTEM";"MIGRATION";"123-99-7479";"M";1990-09-16;"Y";"Y"
3463;"Prospect";"Sanjuana";"Bunge";"123-99-7479";"M";1996-04-24;"Y";"Y"
3464;"Active";"Herford";"Melia";"123-99-7479";"M";1964-12-22;"Y";"Y"
3465;"Active";"Margret";"Branstutter";"123-99-7479";"M";;"Y";"Y"
3466;"Active";"Gutjahr";"Oneida";"123-99-7479";"M";1935-03-21;"Y";"Y"
3467;"Active";"Meaghan";"Keithly";"123-99-7479";"M";1971-03-22;"Y";"Y"
3468;"Active";"Magner";"Emma";"123-99-7479";"F";2004-06-28;"Y";"Y"
3469;"Active";"Kraasch";"Lin";"123-99-7479";"M";1946-06-14;"Y";"Y"
